11_38000000_38500000,16_12500000_13000000,14_94500000_95000000,17_59000000_59500000,11_56000000_56500000,2_228000000_228500000,16_24500000_25000000,22_41000000_41500000,2_11500000_12000000,20_32000000_32500000,12_69000000_69500000,7_103000000_103500000,1_19500000_20000000,18_42000000_42500000,19_12000000_12500000,19_34000000_34500000,3_65000000_65500000,11_127000000_127500000,3_105500000_106000000,9_68500000_69000000,17_58500000_59000000,15_68500000_69000000,1_18000000_18500000,2_128000000_128500000,7_104500000_105000000,4_53500000_54000000,5_19000000_19500000,6_55500000_56000000,2_22500000_23000000,4_147000000_147500000,8_28500000_29000000,11_116000000_116500000,14_27000000_27500000,5_174500000_175000000,21_28000000_28500000,8_126000000_126500000,10_23000000_23500000,6_63500000_64000000,3_169000000_169500000,1_169500000_170000000,9_20500000_21000000,1_210500000_211000000,13_38500000_39000000,3_119000000_119500000,1_29000000_29500000,11_99000000_99500000,20_37500000_38000000,2_28500000_29000000,16_31000000_31500000,6_46000000_46500000,12_109500000_110000000,21_14000000_14500000,2_1000000_1500000,6_70500000_71000000,13_75500000_76000000,8_76000000_76500000,18_2500000_3000000,2_112500000_113000000,10_118000000_118500000,10_108000000_108500000,3_172000000_172500000,6_147500000_148000000,13_102500000_103000000,9_29000000_29500000,2_3000000_3500000,1_28500000_29000000,15_50000000_50500000,6_95000000_95500000,11_43500000_44000000,9_114000000_114500000,19_3000000_3500000,19_38000000_38500000,21_32000000_32500000,11_108000000_108500000,6_144000000_144500000,2_48500000_49000000,18_14500000_15000000,1_92500000_93000000,10_73000000_73500000,6_40000000_40500000,14_91000000_91500000,4_30000000_30500000,1_159000000_159500000,1_225500000_226000000,8_97000000_97500000,3_46000000_46500000,6_157500000_158000000,2_224500000_225000000,10_57000000_57500000,17_40000000_40500000,4_10000000_10500000,14_44500000_45000000,5_129000000_129500000,2_69500000_70000000,1_235500000_236000000,10_116000000_116500000,12_88000000_88500000,5_119000000_119500000,10_119000000_119500000,11_125500000_126000000,3_185500000_186000000,13_104000000_104500000,14_65000000_65500000,17_41500000_42000000,8_43000000_43500000,2_105500000_106000000,14_23000000_23500000,2_75000000_75500000,20_34000000_34500000,5_7000000_7500000,4_66000000_66500000,4_92000000_92500000,11_95500000_96000000,2_143000000_143500000,11_117500000_118000000,1_161000000_161500000,14_73000000_73500000,4_9500000_10000000,4_113500000_114000000,1_199500000_200000000,19_42000000_42500000,5_111500000_112000000,7_92000000_92500000,2_137500000_138000000,1_51500000_52000000,5_60500000_61000000,10_117000000_117500000,4_184000000_184500000,16_4000000_4500000,9_125500000_126000000,3_47000000_47500000,2_14500000_15000000,12_66500000_67000000,5_176500000_177000000,18_9000000_9500000,2_168000000_168500000,17_64000000_64500000,15_43000000_43500000,3_113000000_113500000,15_58500000_59000000,10_96500000_97000000,3_169500000_170000000,4_72500000_73000000,7_64000000_64500000,5_102500000_103000000,14_104000000_104500000,1_188500000_189000000,13_87000000_87500000,8_7000000_7500000,10_103000000_103500000,11_101500000_102000000,12_66000000_66500000,9_125000000_125500000,20_51500000_52000000,12_47500000_48000000,8_56000000_56500000,1_208000000_208500000,20_56500000_57000000,3_152000000_152500000,7_13500000_14000000,3_95000000_95500000,6_108500000_109000000,1_151000000_151500000,16_30000000_30500000,7_85500000_86000000,10_119500000_120000000,4_61000000_61500000,12_25000000_25500000,9_4500000_5000000,12_65000000_65500000,19_5500000_6000000,8_22500000_23000000,5_143000000_143500000,16_49500000_50000000,1_152000000_152500000,4_34500000_35000000,6_16000000_16500000,5_171500000_172000000,1_96500000_97000000,17_22000000_22500000,2_121500000_122000000,2_90000000_90500000,8_35000000_35500000,20_47500000_48000000,12_3500000_4000000,16_2000000_2500000,2_81000000_81500000,4_5500000_6000000,7_11000000_11500000,9_103500000_104000000,17_45000000_45500000,5_39000000_39500000,1_110500000_111000000,18_39000000_39500000,10_1500000_2000000,1_35500000_36000000,19_35500000_36000000,20_16000000_16500000,1_155500000_156000000,13_46000000_46500000,9_0_500000,18_64500000_65000000,7_131500000_132000000,16_58500000_59000000,20_37000000_37500000,1_222500000_223000000,6_106000000_106500000,5_137500000_138000000,3_107500000_108000000,2_236500000_237000000,20_21500000_22000000,13_32000000_32500000,4_83000000_83500000,2_62000000_62500000,4_15500000_16000000,10_35000000_35500000,3_141000000_141500000,2_52000000_52500000,22_39000000_39500000,4_133500000_134000000,19_41500000_42000000,19_42500000_43000000,21_33500000_34000000,5_21000000_21500000,1_22500000_23000000,15_69500000_70000000,2_42000000_42500000,2_185500000_186000000,5_85000000_85500000,3_198000000_198295559,10_127500000_128000000,15_65500000_66000000,3_30500000_31000000,16_22000000_22500000,20_45000000_45500000,10_62000000_62500000,2_119000000_119500000,7_72500000_73000000,2_133000000_133500000,18_10000000_10500000,1_91500000_92000000,1_236500000_237000000,8_6500000_7000000,11_4000000_4500000,8_133000000_133500000,16_68000000_68500000,5_180000000_180500000,19_17000000_17500000,6_132000000_132500000,4_77500000_78000000,9_69500000_70000000,12_8000000_8500000,17_69000000_69500000,2_110500000_111000000,4_78500000_79000000,11_134500000_135000000,13_40500000_41000000,9_10500000_11000000,11_135000000_135086622,12_98500000_99000000,14_49500000_50000000,3_122000000_122500000,10_39000000_39500000,2_28000000_28500000,2_15500000_16000000,2_174000000_174500000,7_6500000_7000000,15_89000000_89500000,2_219500000_220000000,1_24500000_25000000,1_74500000_75000000,10_122000000_122500000,17_44000000_44500000,10_128500000_129000000,9_36500000_37000000,19_4000000_4500000,2_74500000_75000000,17_39500000_40000000,20_1500000_2000000,3_13500000_14000000,8_135500000_136000000,3_157500000_158000000,1_42000000_42500000,22_30000000_30500000,5_96500000_97000000,13_40000000_40500000,5_172500000_173000000,8_137500000_138000000,21_40500000_41000000,3_186500000_187000000,5_74500000_75000000,3_21000000_21500000,5_132000000_132500000,3_148000000_148500000,16_49000000_49500000,19_46500000_47000000,4_170000000_170500000,11_79500000_80000000,16_6000000_6500000,8_113000000_113500000,11_65000000_65500000,19_49000000_49500000,6_138500000_139000000,14_22000000_22500000,7_53000000_53500000,4_48000000_48500000,3_72000000_72500000,9_71500000_72000000,13_35500000_36000000,16_82500000_83000000,22_26000000_26500000,3_23500000_24000000,1_242000000_242500000,16_24000000_24500000,19_43500000_44000000,11_13000000_13500000,12_53500000_54000000,14_100000000_100500000,7_41500000_42000000,3_110000000_110500000,3_21500000_22000000,19_39000000_39500000,8_70000000_70500000,4_25000000_25500000,2_125000000_125500000,7_89500000_90000000,10_69000000_69500000,5_37000000_37500000,21_18000000_18500000,20_46000000_46500000,11_28000000_28500000,15_24000000_24500000,7_140000000_140500000,16_76000000_76500000,16_71500000_72000000,4_53000000_53500000,10_77500000_78000000,13_84500000_85000000,1_179000000_179500000,22_31500000_32000000,21_35000000_35500000,20_40000000_40500000,10_19500000_20000000,14_68500000_69000000,5_41500000_42000000,12_49000000_49500000,5_24000000_24500000,6_159500000_160000000,4_102000000_102500000,4_26000000_26500000,10_130500000_131000000,11_38500000_39000000,21_36000000_36500000,3_77500000_78000000,1_33500000_34000000,16_500000_1000000,7_0_500000,5_152000000_152500000,1_116500000_117000000,11_47500000_48000000,12_116000000_116500000,6_37500000_38000000,3_101500000_102000000,6_32500000_33000000,16_29000000_29500000,6_94500000_95000000,13_67500000_68000000,11_59500000_60000000,16_3000000_3500000,20_52500000_53000000,4_28000000_28500000,12_73000000_73500000,11_74500000_75000000,5_41000000_41500000,2_54500000_55000000,14_35500000_36000000,1_50500000_51000000,2_98500000_99000000,17_13500000_14000000,16_16000000_16500000,5_110500000_111000000,9_35500000_36000000,19_12500000_13000000,1_27500000_28000000,18_78500000_79000000,2_57500000_58000000,3_100000000_100500000,13_67000000_67500000,9_89000000_89500000,17_48500000_49000000,13_86500000_87000000,2_79000000_79500000,2_64500000_65000000,20_20000000_20500000,11_95000000_95500000,7_54000000_54500000,6_137500000_138000000,5_91000000_91500000,10_97500000_98000000,11_27000000_27500000,2_78500000_79000000,12_38000000_38500000,3_6500000_7000000,7_132500000_133000000,10_60500000_61000000,4_39500000_40000000,7_101500000_102000000,19_8000000_8500000,15_33500000_34000000,7_68000000_68500000,12_104000000_104500000,1_243500000_244000000,6_60500000_61000000,3_57500000_58000000,4_29000000_29500000,1_47500000_48000000,1_77500000_78000000,11_67000000_67500000,2_88500000_89000000,4_68000000_68500000,1_183500000_184000000,6_7000000_7500000,10_32000000_32500000,11_41500000_42000000,1_175000000_175500000,6_130000000_130500000,4_4500000_5000000,4_145000000_145500000,2_227500000_228000000,2_16000000_16500000,12_98000000_98500000,12_104500000_105000000,4_143000000_143500000,13_21000000_21500000,4_130000000_130500000,2_227000000_227500000,1_165500000_166000000,5_86000000_86500000,5_121500000_122000000,5_17000000_17500000,2_70000000_70500000,18_3000000_3500000,7_21000000_21500000,14_88500000_89000000,3_7500000_8000000,7_114500000_115000000,13_85000000_85500000,13_42000000_42500000,8_46500000_47000000,7_66500000_67000000,20_48000000_48500000,2_181000000_181500000,14_34500000_35000000,1_36000000_36500000,4_99500000_100000000,12_34500000_35000000,2_141000000_141500000,19_16000000_16500000,8_7500000_8000000,7_7500000_8000000,9_122000000_122500000,2_126500000_127000000,7_44000000_44500000,8_67500000_68000000,16_21500000_22000000,2_8000000_8500000,6_9000000_9500000,9_33000000_33500000,20_10500000_11000000,2_27500000_28000000,3_49000000_49500000,2_30000000_30500000,2_213500000_214000000,11_133000000_133500000,10_51500000_52000000,3_75000000_75500000,17_47500000_48000000,2_32000000_32500000,21_16500000_17000000,17_4500000_5000000,3_44000000_44500000,6_111500000_112000000,3_132500000_133000000,7_98000000_98500000,12_17500000_18000000,3_197500000_198000000,5_79500000_80000000,18_47000000_47500000,8_79500000_80000000,3_69500000_70000000,1_8500000_9000000,5_93000000_93500000,1_176500000_177000000,18_27000000_27500000,11_110000000_110500000,21_33000000_33500000,14_33500000_34000000,6_127500000_128000000,2_59500000_60000000,3_123000000_123500000,11_62500000_63000000,20_50000000_50500000,3_35000000_35500000,8_68500000_69000000,19_21000000_21500000,3_179000000_179500000,7_143500000_144000000,9_121500000_122000000,6_167500000_168000000,5_176000000_176500000,2_21000000_21500000,11_80500000_81000000,18_11000000_11500000,3_121500000_122000000,4_2500000_3000000,17_78500000_79000000,8_124500000_125000000,1_60500000_61000000,1_59000000_59500000,2_205500000_206000000,20_3000000_3500000,1_210000000_210500000,3_29000000_29500000,21_23500000_24000000,21_31500000_32000000,12_21500000_22000000,10_107500000_108000000,7_115000000_115500000,2_37500000_38000000,13_37500000_38000000,1_60000000_60500000,3_43500000_44000000,7_97500000_98000000,11_9000000_9500000,15_73000000_73500000,14_51500000_52000000,12_122500000_123000000,14_64500000_65000000,5_177500000_178000000,2_83000000_83500000,4_32500000_33000000,11_71000000_71500000,12_67500000_68000000,5_128000000_128500000,Target
0.2166820214475753,0.052342339551843,0.1081901426715019,0.2258760980456949,0.0206422993892144,0.4370114999239414,0.0043574243336647,0.1454190532208376,0.10108159503145,0.0327472419373178,0.3943158411270752,0.1130622933012004,0.3888490928795446,0.4447323943644472,0.0420389390398576,0.0056974876216146,0.1835265483099548,0.1135148974580576,0.150779306372637,0.2979999016295925,0.093502694051919,0.2426224518494128,0.1369615677015248,0.0067801877615476,0.1314948194539942,0.2563514446074157,0.1889489236009308,0.1639048269214969,0.2087303876329854,0.1740307356072638,0.2961007390890544,0.1906262213586959,0.1393932057207186,0.2200721153283492,0.0732242529064525,0.1000166440741388,0.0934760702779862,0.0979666134813149,0.1389938491117269,0.0145010822020534,0.214072891602163,0.1722203189798348,0.4511487238822469,0.0635154500122991,0.6651417441626117,0.2959676202193904,0.0627966081161141,0.1414787346787863,0.0482600275488169,0.3100782204037632,0.0642165427258623,0.2528637302222217,0.1922502715685954,0.2004858923051349,0.3158378301645544,0.1275899992771867,0.0788773675715125,0.1504953194506874,0.1403782853562314,0.0814687482343029,0.1936435824044108,0.1905995975847631,0.2169482591869031,0.2813511683302949,0.1876798570434683,0.0126019196615152,0.1287880691041617,0.0277597216205773,0.0852493241327575,0.4581685256091896,0.0051827613255809,0.1853990870765603,0.0538155217094567,0.1097076977856703,0.0658050945705181,0.3997825893746057,0.0876099654214639,0.1361451053009196,0.2958256267584156,0.2468556319047246,0.1547018757320664,0.275804548760966,0.3017361045714926,0.1316545620975909,0.3842875529457286,0.1725486788583391,0.2033257615246313,0.2256897316281655,0.2935271076088858,0.1578257318735124,0.0084752347019345,0.1706672655004227,0.1245726382314718,0.0465561060171191,0.156068562793949,0.1535215550877132,0.1204992008197566,0.0939375490261543,0.0898552370231283,0.1808197979601223,0.2790171508155213,0.0953308598619697,0.0751855375861672,0.2846613908892704,0.2272871580641322,0.3388940183903407,0.248612800984288,0.360166413762631,0.151373903990469,0.1309889677492714,0.059796996253021,0.2131588086971376,0.0607998250711557,0.2183859429792732,0.097585006054945,0.1242265291703456,0.1007976081095003,0.2959409964454577,0.2242609224271063,0.1827455842745933,0.0486238857925649,0.3016562332496942,0.3967652283288908,0.0253635819666272,0.0888435336136827,0.0762682377261002,0.0527860691173893,0.2814132904694714,0.0612701784106348,0.0888879065702373,0.130678357053389,0.0702512648172922,0.0941949121741712,0.0942392851307258,0.1021909189453157,0.0703400107304014,0.0356314841133689,0.1320272949326498,0.2277575114036113,0.2307304994927716,0.0813533785472609,0.116479010955907,0.1546752519581336,0.1784147837148613,0.0835365280097488,0.1710666221094144,0.0953574836359025,0.0193998566056847,0.1633368530775976,0.2331443883293435,0.1772965852096846,0.1491730053453593,0.0271651240027452,0.3114804058308895,0.1226734756909335,0.1869166421907287,0.1817693792303914,0.245000842320741,0.1835886704491313,0.1178811963830334,0.2152265884725834,0.2241899256966189,0.286631550160296,0.1139320032496712,0.1067790826530646,0.1525098516782676,0.3563325903163108,0.0972033986285752,0.0703577599130233,0.0894470058228256,0.109867440429267,0.1583670819434789,0.2104076853907505,0.2373154462454789,0.1690520898818341,0.097709250333298,0.3161839392256805,0.3258217453893464,0.0879471998912791,0.191566928037654,0.176284881800239,0.2099728304165151,0.479423171798858,0.2129280693230535,0.1501314612069394,0.0917810233375993,0.2469976253656994,0.2659271286319051,0.0559897965806337,0.2024205532109168,0.0351611307738898,0.0204204346064413,0.1236585553264463,0.0582173189996762,0.1154406837725287,0.0446480688852699,0.056548895833222,0.1458539081950729,0.1025814009629965,0.0629474761683999,0.177971054149315,0.0707304927480822,0.1772433376618191,0.0680148678069387,0.1694070735342712,0.1688036013251282,0.3142759020938314,0.0701980172694266,0.1937767012740747,0.2202584817458786,0.0778834133446888,0.270879150583402,0.0920206373029943,0.0770935747180163,0.1799057150550969,0.1937944504566965,0.0985345873252141,0.0793565955023025,0.011190859643078,0.2397470842646727,0.1383016309894747,0.125149486666682,0.2063519971616572,0.1264806753633209,0.076765214839512,0.1498563488763007,0.2490210321845906,0.0985789602817688,0.0918342708854648,0.2459766036353773,0.2266836858549892,0.214791733498348,0.3609118794327488,0.1074890499579387,0.1637273350952784,0.0891896426748088,0.2859659558119766,0.110107054394662,0.2714914973838559,0.3277031587472628,0.3881834985312252,0.1340240779776082,0.182914201509501,0.2500504847766581,0.1070186966184596,0.1353552666742472,0.0797559521112942,0.0571079950858104,0.2322125562416963,0.2046214518560266,0.0803328005465044,0.0629031032118452,0.2816795282087992,0.1617926741894965,0.1527405910523517,0.0211481510939372,0.2450540898686065,0.0756292671517135,0.0033297466598595,0.0260291763149466,0.1407332690086685,0.0452515410944129,0.0,0.167019808471632,0.1167274995126129,0.1053857718172492,0.2069998423273548,0.0935204432345408,0.148729275779813,0.0331732223202423,0.222139895103795,0.0609151947581977,0.0383204852805795,0.1637539588692111,0.0980819831683569,0.0380897459064954,0.1690520898818341,0.0619801457155089,0.1376892841890208,0.118049813617941,0.0967774182456507,0.2046835739952031,0.3642398511743461,0.0992800529953319,0.0726030315146876,0.1841743934756525,0.3970580898421514,0.3650651881662622,0.1788851370543404,0.0704820041913762,0.1115891111435866,0.054623109518751,0.0754162769602513,0.19229464452515,0.1083055123585439,0.0519074845776076,0.2551533747804406,0.4929569235480205,0.1574884974036972,0.1570181440642181,0.0803949226856809,0.0388973337157897,0.1551367307063018,0.0641810443606186,0.0889500287094138,0.3662455088106155,0.2150845950116086,0.2411137713265553,0.265572144979468,0.1229574626128832,0.2685540076599393,0.1162660207644448,0.2670808255023256,0.162928621877295,0.0511708934988007,0.1230107101607487,0.0354539922871503,0.1572045104817476,0.2533695819269445,0.1734183888068098,0.0251062188186103,0.1802695732988449,0.2514349210211626,0.086642634968573,0.0468844658956233,0.0376105179757054,0.1434133955845682,0.494465604070878,0.0513395107337083,0.2717843588971164,0.2409185303177149,0.2202496071545677,0.1757524063215834,0.2000332881482777,0.1215020296378913,0.1212269173072526,0.1019956779364754,0.0427400317534208,0.0492362325930188,0.2041422239252365,0.0805990382858322,0.0635686975601647,0.3068656183492079,0.196980428737319,0.3147018824767558,0.0659470880314929,0.4326895739555203,0.1143313598586629,0.1424194413577444,0.1665494551321529,0.2260535898719135,0.0892162664487416,0.3017627283454253,0.2545321533886758,0.2590493203659373,0.0483221496879934,0.3664584990020777,0.1882478308873676,0.0769693304396633,0.1536812977313099,0.0859947898028753,0.021299019146223,0.1335537246381291,0.0165511127948774,0.1166476281908146,0.3020910882239296,0.3677186909682292,0.0727627741582843,0.1186887841923276,0.1178190742438569,0.0768983337091759,0.4590204863750384,0.1899783761929982,0.1920106576032003,0.2278018843601659,0.0827644385656982,0.1545687568624025,0.1544711363579823,0.0422608038226308,0.1622186545724209,0.3536169653751674,0.0240057694960555,0.0760108745780833,0.1593344123963699,0.1704454007176496,0.0960763255320876,0.099874650613164,0.3633790158171863,0.2821676307309001,0.0285673094298716,0.0139331083581542,0.080501417781412,0.0532475478655575,0.3366398721973655,0.1490842594322501,0.2573453988342394,0.2247667741318291,0.1795951043592145,0.0540551356748518,0.0837140198359673,0.101800436927635,0.1012324630837357,0.1883010784352332,0.576165091679265,0.4059948032922541,0.067136283267157,0.2347861877218649,0.0563270310504489,0.1194519990450673,0.2016307145842444,0.0146430756630283,0.0608530726190213,0.1306872316446999,0.0219646134945424,0.1726374247714484,0.2428886895887406,0.2896134128407673,0.0214853855637524,0.0368295539403439,0.2232048460611061,0.0187963843965418,0.2907937334851205,0.0465294822431863,0.297831284394685,0.2426047026667909,0.1170292356171845,0.1342370681690705,0.0923844955467422,0.1491996291192921,0.3702834478570869,0.2005835128095551,0.151622392547175,0.224056806826955,0.1176238332350165,0.3139120438500833,0.1006822384224583,0.1658394878272788,0.0624682482376098,0.1494836160412417,0.532599722933928,0.0475500602439428,0.1685551127684222,0.2691397306864604,0.2940507084962304,0.0857551758374803,0.2192379037451221,0.1062821055396528,0.1086959943762247,0.5039259184083253,0.1451971884380644,0.1279183591556909,0.1411148764350383,0.3374740837805925,0.1562371800288566,0.2599545286796518,0.0844239871408414,0.1765866179048105,0.1948505268226968,0.3884142379053092,0.0729935135323684,0.1292406732610189,0.0295168907001407,0.1702412851174982,0.174971442286222,0.2129369439143645,0.2062810004311698,0.2422408444230429,0.01178545726091,0.1118819726568472,0.1280071050688002,0.0341050544078895,0.1348050420129697,0.0680237423982497,0.2077719317714053,0.2582151087827102,0.1149703304330495,0.1183515497225125,0.2200277423717945,0.1402096681213238,0.1540540305663688,0.107338181905653,0.1743768446683899,0.1098851896118888,0.0621043899938619,0.2332952563816293,0.0837317690185892,0.081220259677597,0.099998894891517,0.1926940011341417,0.059557382287626,0.25907594413987,0.2583216038784413,0.2647290588049301,0.0243430039658707,0.0811847613123533,0.151010045746721,0.1599023862402692,0.2465538958001531,0.3230351237177156,0.0484197701924136,0.0334128362856373,0.3097587351165698,0.4323789632596379,0.24729048687896,0.131397198949574,0.1078262844277539,0.1302701258530864,0.0658405929357618,0.177127967974777,0.0817971081128072,0.3511853273559737,0.0289489168562414,0.2256986062194764,0.0897931148839518,0.0854179413676651,0.0036740808027234,0.0897221181534644,0.4177625113705423,0.4178690064662735,0.2576027619822563,0.1648189098265223,0.2138421522280789,0.2058550200482453,0.0087592216238842,0.222503753347543,0.1108702692474016,0.2424804583884379,0.2381052848721513,0.0329868559027128,0.0818148572954291,0.2045948280820938,0.1426590553231395,0.3527383808353857,0.1576127416820502,0.0798358234330925,0.0852227003588248,0.0660003355793585,0.0163469971947261,0.1028476387023243,0.0507005401593216,0.2140373932369193,0.039820291212126,0.1039214642509464,0.1914870567158557,2
